step,metric_value,label,metric_name
28,-0.11149999999999986,high control,Control
29,-0.11999999999999997,high control,Control
30,-0.047500000000000035,high control,Control
31,-0.02750000000000007,high control,Control
32,-0.08199999999999993,high control,Control
33,-0.069,high control,Control
34,-0.05099999999999996,high control,Control
35,-0.13899999999999996,high control,Control
36,-0.11750000000000002,high control,Control
37,-0.18600000000000003,high control,Control
38,-0.15950000000000003,high control,Control
39,0.013499999999999967,high control,Control
40,-0.01999999999999994,high control,Control
41,0.0345,high control,Control
42,0.012999999999999979,high control,Control
43,0.14350000000000002,high control,Control
44,0.259,high control,Control
45,0.10449999999999994,high control,Control
46,0.08000000000000007,high control,Control
47,-0.04350000000000009,high control,Control
48,0.032999999999999974,high control,Control
49,-0.06650000000000007,high control,Control
50,-0.08400000000000006,high control,Control
51,-0.1505000000000002,high control,Control
52,-0.20100000000000023,high control,Control
53,-0.161,high control,Control
54,-0.15599999999999992,high control,Control
55,-0.15150000000000013,high control,Control
56,-0.0029999999999999606,high control,Control
57,-0.07850000000000007,high control,Control
58,-0.12099999999999998,high control,Control
59,-0.23699999999999996,high control,Control
60,-0.3635,high control,Control
61,-0.5190000000000002,high control,Control
62,-0.4835000000000002,high control,Control
63,-0.5005000000000003,high control,Control
64,-0.6195000000000003,high control,Control
65,-0.5605000000000001,high control,Control
66,-0.6310000000000006,high control,Control
67,-0.6130000000000007,high control,Control
68,-0.47350000000000037,high control,Control
69,-0.35850000000000004,high control,Control
70,-0.42200000000000026,high control,Control
71,-0.4355000000000004,high control,Control
72,-0.2595000000000001,high control,Control
73,-0.22150000000000034,high control,Control
74,-0.25500000000000034,high control,Control
75,-0.24900000000000014,high control,Control
76,-0.2780000000000005,high control,Control
77,-0.35550000000000037,high control,Control
78,-0.31150000000000017,high control,Control
79,-0.43650000000000033,high control,Control
80,-0.3940000000000002,high control,Control
81,-0.4990000000000006,high control,Control
82,-0.4620000000000002,high control,Control
83,-0.4170000000000003,high control,Control
84,-0.39350000000000046,high control,Control
85,-0.3715000000000001,high control,Control
86,-0.29500000000000026,high control,Control
87,-0.5005000000000003,high control,Control
88,-0.5180000000000002,high control,Control
89,-0.47550000000000003,high control,Control
90,-0.5594999999999999,high control,Control
91,-0.5515,high control,Control
92,-0.507,high control,Control
93,-0.4585000000000001,high control,Control
94,-0.4105000000000001,high control,Control
95,-0.5035000000000003,high control,Control
96,-0.43800000000000017,high control,Control
97,-0.4575,high control,Control
98,-0.29250000000000004,high control,Control
99,-0.3000000000000001,high control,Control
100,-0.4150000000000002,high control,Control
0,-0.5155000000000001,low control,Control
1,-0.6675000000000009,low control,Control
2,-0.6695000000000009,low control,Control
3,-0.5890000000000005,low control,Control
4,-0.685500000000001,low control,Control
5,-0.6340000000000006,low control,Control
6,-0.7010000000000006,low control,Control
7,-0.5395,low control,Control
8,-0.5920000000000002,low control,Control
9,-0.47999999999999987,low control,Control
10,-0.4289999999999998,low control,Control
11,-0.5930000000000005,low control,Control
12,-0.5480000000000003,low control,Control
13,-0.7115000000000006,low control,Control
14,-0.6235000000000003,low control,Control
15,-0.7720000000000007,low control,Control
16,-0.6790000000000005,low control,Control
17,-0.5625,low control,Control
18,-0.6530000000000004,low control,Control
19,-0.5420000000000001,low control,Control
20,-0.5335000000000002,low control,Control
21,-0.4395,low control,Control
22,-0.5190000000000002,low control,Control
23,-0.5875000000000001,low control,Control
24,-0.623,low control,Control
25,-0.6185,low control,Control
26,-0.6315000000000002,low control,Control
27,-0.631,low control,Control
28,-0.6169999999999999,low control,Control
29,-0.6720000000000002,low control,Control
30,-0.6240000000000001,low control,Control
31,-0.5125000000000002,low control,Control
32,-0.5930000000000002,low control,Control
33,-0.4645000000000002,low control,Control
34,-0.4405000000000001,low control,Control
35,-0.4980000000000001,low control,Control
36,-0.5135000000000001,low control,Control
37,-0.6775,low control,Control
38,-0.8239999999999997,low control,Control
39,-0.6910000000000003,low control,Control
40,-0.6545000000000004,low control,Control
41,-0.6365000000000005,low control,Control
42,-0.6355000000000007,low control,Control
43,-0.7260000000000008,low control,Control
44,-0.7040000000000005,low control,Control
45,-0.5305000000000002,low control,Control
46,-0.6305000000000002,low control,Control
47,-0.7480000000000001,low control,Control
48,-0.5820000000000003,low control,Control
49,-0.5460000000000003,low control,Control
50,-0.46650000000000025,low control,Control
51,-0.5210000000000004,low control,Control
52,-0.6575000000000002,low control,Control
53,-0.6440000000000003,low control,Control
54,-0.6935000000000003,low control,Control
55,-0.6530000000000004,low control,Control
56,-0.6405000000000004,low control,Control
57,-0.6030000000000004,low control,Control
58,-0.44400000000000034,low control,Control
59,-0.48100000000000037,low control,Control
60,-0.5885000000000005,low control,Control
61,-0.6675000000000003,low control,Control
62,-0.546,low control,Control
63,-0.5900000000000002,low control,Control
64,-0.4445000000000002,low control,Control
65,-0.6755,low control,Control
66,-0.6625000000000001,low control,Control
67,-0.6465000000000002,low control,Control
68,-0.5185000000000005,low control,Control
69,-0.6020000000000006,low control,Control
70,-0.5775000000000006,low control,Control
71,-0.5020000000000007,low control,Control
72,-0.5305000000000006,low control,Control
73,-0.4725000000000008,low control,Control
74,-0.40400000000000075,low control,Control
75,-0.3015000000000001,low control,Control
76,-0.1850000000000001,low control,Control
77,-0.19800000000000004,low control,Control
78,-0.12300000000000001,low control,Control
79,-0.029999999999999884,low control,Control
80,0.025000000000000043,low control,Control
81,0.04700000000000011,low control,Control
82,0.053500000000000075,low control,Control
83,-0.06699999999999982,low control,Control
84,-0.024999999999999852,low control,Control
85,-0.024000000000000035,low control,Control
86,-0.18699999999999992,low control,Control
87,-0.03699999999999999,low control,Control
88,-0.030999999999999986,low control,Control
89,0.05099999999999999,low control,Control
90,-0.07650000000000003,low control,Control
91,-0.08899999999999998,low control,Control
92,-0.009499999999999969,low control,Control
93,-0.03299999999999997,low control,Control
94,0.028000000000000004,low control,Control
95,-0.024499999999999945,low control,Control
96,-0.15799999999999986,low control,Control
97,0.05350000000000006,low control,Control
98,0.057500000000000044,low control,Control
99,0.16899999999999998,low control,Control
100,-0.028500000000000022,low control,Control
